DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:41:02,77,6.999211,6.988551,0.4673752,0.1100019
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:41:09,84,6.99924,6.988544,0.4663785,0.1095735
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:41:16,91,6.999143,6.988591,0.4597233,0.1097504
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:41:23,98,6.999171,6.988455,0.4579089,0.1093084
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:41:30,105,6.999189,6.988519,0.4659883,0.1116506
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:41:37,112,6.999299,6.988438,0.4696715,0.1101634
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:41:44,119,6.99928,6.988599,0.461637,0.1111857
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:41:51,126,6.999144,6.988445,0.4664808,0.1101544
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:41:58,133,6.999241,6.988504,0.4672224,0.1088931
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:42:05,140,6.999161,6.988552,0.4684747,0.1111575
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:42:12,147,6.999145,6.98858,0.4617034,0.110307
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:42:19,154,6.999167,6.988495,0.4673857,0.1095243
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:42:26,161,6.999274,6.988468,0.4661129,0.1094248
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
